,Make,Model,Year,Style,Distance,Engine_capacity(cm3),Fuel_type,Transmission,Price(euro)
8507,23.0,321.0,2015,6.0,180000.0,1500.0,0.0,1.0,7800.0
8508,55.0,138.0,1984,10.0,200000.0,1600.0,4.0,1.0,11000.0
8509,73.0,545.0,2011,4.0,111111.0,1800.0,4.0,0.0,7300.0
8510,43.0,292.0,2003,10.0,161000.0,3000.0,4.0,0.0,6500.0
8511,76.0,356.0,1994,11.0,1111.0,1800.0,4.0,1.0,1500.0
8512,66.0,672.0,2009,10.0,230000.0,1400.0,4.0,1.0,7900.0
8513,16.0,441.0,2009,10.0,247355.0,1400.0,3.0,1.0,2900.0
8514,55.0,134.0,2015,5.0,150200.0,2200.0,0.0,0.0,7555.0
8515,6.0,72.0,2004,10.0,310000.0,2500.0,0.0,0.0,8300.0
8516,73.0,548.0,2014,4.0,112000.0,1500.0,2.0,0.0,7499.0
8517,6.0,750.0,2005,9.0,280000.0,3000.0,3.0,0.0,6949.0
8518,49.0,735.0,2013,5.0,115000.0,2200.0,0.0,1.0,12700.0
8519,49.0,192.0,2012,11.0,214000.0,2500.0,0.0,0.0,22222.0
8520,73.0,548.0,2014,4.0,144000.0,1500.0,2.0,0.0,7499.0
8521,60.0,235.0,2018,11.0,10500.0,1500.0,0.0,1.0,8149.0
8522,6.0,750.0,2016,9.0,140000.0,2000.0,2.0,0.0,31499.0
8523,66.0,312.0,2010,11.0,180000.0,1200.0,0.0,1.0,4699.0
8524,76.0,356.0,2011,4.0,154258.0,1200.0,4.0,1.0,6900.0
8525,66.0,499.0,2009,10.0,221000.0,1400.0,4.0,1.0,6500.0
8526,54.0,567.0,2015,3.0,135000.0,1598.0,0.0,0.0,15299.0
8527,49.0,276.0,2004,10.0,36500.0,3200.0,0.0,0.0,3450.0
8528,66.0,672.0,2015,10.0,192000.0,2000.0,0.0,0.0,17999.0
8529,49.0,448.0,2014,9.0,95000.0,2500.0,0.0,0.0,27900.0
8530,73.0,246.0,2005,4.0,267000.0,1400.0,0.0,0.0,5100.0
8531,16.0,275.0,2012,9.0,200000.0,1500.0,0.0,1.0,8000.0
8532,78.0,100.0,1980,10.0,999999.0,900.0,4.0,1.0,370.0
8533,6.0,72.0,1994,10.0,99999.0,2500.0,4.0,1.0,1500.0
8534,60.0,235.0,1996,4.0,220000.0,1400.0,4.0,1.0,750.0
8535,55.0,139.0,2007,11.0,268333.0,1300.0,0.0,1.0,3500.0
8536,23.0,321.0,2000,10.0,44444.0,2000.0,4.0,0.0,1500.0
8537,73.0,729.0,2011,6.0,175000.0,2000.0,0.0,1.0,8999.0
8538,56.0,20.0,2010,4.0,180000.0,1364.0,0.0,1.0,4800.0
8539,49.0,276.0,2014,10.0,290000.0,2000.0,3.0,0.0,15500.0
8540,73.0,141.0,2014,11.0,189000.0,1400.0,0.0,1.0,8199.0
8541,66.0,312.0,2009,11.0,201214.0,1400.0,0.0,1.0,3950.0
8542,76.0,705.0,2001,9.0,280521.0,2500.0,0.0,1.0,5300.0
8543,6.0,48.0,1992,10.0,236765.0,1800.0,4.0,1.0,2500.0
8544,66.0,499.0,2016,4.0,214257.0,1600.0,0.0,0.0,11999.0
8545,22.0,269.0,2013,11.0,184000.0,1600.0,0.0,0.0,7700.0
8546,51.0,250.0,2014,3.0,79370.0,1775.0,4.0,1.0,18000.0
8547,60.0,467.0,2013,11.0,223446.0,1461.0,0.0,1.0,6799.0
8548,49.0,276.0,2000,11.0,240000.0,2400.0,4.0,1.0,1299.0
8549,16.0,441.0,2015,11.0,62000.0,1200.0,4.0,1.0,6400.0
8550,75.0,39.0,2004,6.0,58150.0,1700.0,4.0,1.0,3300.0
8551,54.0,568.0,2010,9.0,179999.0,1500.0,0.0,1.0,7999.0
8552,60.0,629.0,2011,6.0,170000.0,1500.0,0.0,1.0,5950.0
8553,76.0,204.0,2013,1.0,240000.0,2000.0,0.0,1.0,6950.0
8554,66.0,672.0,2020,10.0,50000.0,2000.0,4.0,0.0,38000.0
8555,22.0,665.0,2004,10.0,240000.0,1600.0,4.0,1.0,3100.0
8556,60.0,364.0,2012,6.0,170000.0,1500.0,0.0,1.0,7000.0
8557,75.0,26.0,1995,11.0,240000.0,1500.0,3.0,1.0,1650.0
8558,49.0,650.0,1995,2.0,354000.0,2800.0,3.0,0.0,7777.0
8559,77.0,717.0,2013,11.0,155000.0,2000.0,0.0,1.0,14500.0
8560,54.0,523.0,2006,9.0,220000.0,2500.0,0.0,1.0,6200.0
8561,56.0,300.0,2003,6.0,222222.0,2000.0,0.0,1.0,1850.0
8562,73.0,141.0,2013,11.0,143000.0,1800.0,4.0,0.0,9450.0
8563,76.0,705.0,2005,11.0,160000.0,2400.0,0.0,1.0,5438.0
8564,6.0,72.0,1995,10.0,350000.0,1999.0,4.0,1.0,2800.0
8565,76.0,696.0,2010,6.0,201741.0,1400.0,4.0,1.0,7199.0
8566,49.0,276.0,2007,11.0,278352.0,3000.0,0.0,0.0,5900.0
8567,49.0,189.0,2015,10.0,78035.0,1991.0,4.0,0.0,15499.0
8568,75.0,23.0,1989,10.0,125000.0,1300.0,4.0,1.0,7200.0
8569,6.0,72.0,2017,10.0,39000.0,2000.0,0.0,0.0,35500.0
8570,16.0,622.0,2010,4.0,238000.0,1500.0,0.0,1.0,4050.0
8571,66.0,312.0,2015,11.0,160000.0,1400.0,0.0,1.0,7000.0
8572,5.0,1.0,1992,10.0,35000.0,2500.0,0.0,1.0,3350.0
8573,73.0,141.0,2007,4.0,205000.0,1400.0,0.0,1.0,5500.0
8574,73.0,145.0,2012,10.0,175660.0,2000.0,0.0,1.0,11300.0
8575,66.0,587.0,2015,10.0,210000.0,1400.0,0.0,1.0,7800.0
8576,49.0,639.0,1993,10.0,308500.0,200.0,3.0,1.0,2600.0
8577,6.0,72.0,2011,10.0,203000.0,2000.0,0.0,0.0,18400.0
8578,16.0,622.0,2009,4.0,130000.0,1400.0,4.0,1.0,3499.0
8579,5.0,109.0,2016,10.0,62000.0,2000.0,4.0,0.0,20000.0
8580,6.0,48.0,1993,10.0,250000.0,1800.0,4.0,1.0,2499.0
8581,5.0,557.0,2020,3.0,6000.0,1984.0,4.0,0.0,29999.0
8582,31.0,193.0,2010,3.0,210000.0,2200.0,0.0,0.0,12800.0
8583,55.0,772.0,2008,6.0,180500.0,1600.0,3.0,1.0,5300.0
8584,22.0,555.0,2001,4.0,340000.0,1910.0,0.0,1.0,1100.0
8585,43.0,387.0,2016,10.0,175250.0,2494.0,2.0,0.0,19700.0
8586,49.0,276.0,2004,10.0,191900.0,2148.0,0.0,0.0,9300.0
8587,6.0,750.0,2005,3.0,11411.0,3000.0,0.0,0.0,7800.0
8588,54.0,125.0,2005,6.0,227000.0,1800.0,4.0,1.0,2950.0
8589,23.0,175.0,2008,3.0,180000.0,1800.0,0.0,1.0,1900.0
8590,49.0,276.0,2013,10.0,120000.0,2200.0,0.0,0.0,13000.0
8591,73.0,208.0,2004,10.0,300000.0,2400.0,3.0,0.0,4500.0
8592,60.0,680.0,2016,10.0,92000.0,1495.0,0.0,1.0,11500.0
8593,15.0,160.0,2006,1.0,190000.0,1400.0,3.0,1.0,3300.0
8594,6.0,48.0,2000,10.0,210564.0,2000.0,0.0,0.0,3250.0
8595,5.0,558.0,2011,3.0,99000.0,2000.0,4.0,0.0,15500.0
8596,39.0,494.0,2017,3.0,123378.0,1591.0,2.0,0.0,14700.0
8597,49.0,170.0,2012,11.0,235000.0,2200.0,0.0,1.0,8500.0
8598,49.0,335.0,2010,9.0,220000.0,3500.0,0.0,0.0,25000.0
8599,5.0,109.0,2013,10.0,152000.0,1984.0,4.0,0.0,14000.0
8600,6.0,48.0,2013,11.0,187000.0,1995.0,0.0,1.0,11300.0
8601,49.0,170.0,1997,10.0,400000.0,1998.0,3.0,1.0,3000.0
8602,69.0,324.0,2005,3.0,240000.0,2500.0,4.0,0.0,6200.0
8603,43.0,579.0,2013,3.0,222500.0,3500.0,2.0,0.0,27000.0
8604,5.0,108.0,2011,10.0,190000.0,2000.0,4.0,0.0,12800.0
8605,76.0,356.0,2011,4.0,169000.0,1400.0,4.0,1.0,8800.0
8606,16.0,441.0,2009,10.0,292800.0,1400.0,3.0,1.0,2800.0
8607,76.0,356.0,2006,4.0,221000.0,1896.0,0.0,1.0,5199.0
8608,49.0,151.0,2013,4.0,150000.0,1461.0,0.0,1.0,9500.0
8609,6.0,72.0,1997,10.0,407000.0,2490.0,3.0,0.0,4100.0
8610,49.0,276.0,2012,10.0,204000.0,1796.0,4.0,0.0,14999.0
8611,33.0,776.0,2008,4.0,214000.0,1400.0,3.0,1.0,4300.0
8612,60.0,412.0,2003,1.0,2365.0,1900.0,0.0,1.0,1750.0
8613,38.0,361.0,2004,9.0,284000.0,2700.0,0.0,0.0,8200.0
8614,31.0,193.0,2008,3.0,233000.0,2000.0,4.0,0.0,10500.0
8615,33.0,774.0,2015,4.0,142000.0,1100.0,0.0,1.0,6300.0
8616,55.0,248.0,2003,4.0,200000.0,1200.0,4.0,0.0,2300.0
8617,60.0,428.0,2011,10.0,195000.0,1500.0,0.0,1.0,5300.0
8618,23.0,348.0,2004,6.0,300600.0,1900.0,0.0,1.0,2399.0
8619,49.0,276.0,2012,10.0,241777.0,1800.0,3.0,0.0,11000.0
8620,55.0,772.0,2002,6.0,220000.0,1800.0,3.0,1.0,2850.0
8621,60.0,409.0,2017,9.0,129100.0,1500.0,0.0,0.0,12750.0
8622,6.0,750.0,2015,3.0,169000.0,3000.0,0.0,0.0,41500.0
8623,6.0,72.0,2015,10.0,130000.0,2500.0,0.0,0.0,25500.0
8624,43.0,487.0,2014,3.0,130000.0,2500.0,2.0,0.0,28000.0
8625,54.0,567.0,2015,3.0,173000.0,1500.0,0.0,1.0,12100.0
8626,60.0,364.0,2005,5.0,200000.0,1500.0,0.0,1.0,2999.0
8627,54.0,567.0,2017,3.0,159000.0,1461.0,0.0,1.0,14900.0
8628,6.0,48.0,2003,11.0,250000.0,300.0,0.0,1.0,2000.0
8629,60.0,364.0,2009,6.0,192155.0,1400.0,4.0,1.0,5800.0
8630,49.0,341.0,2011,3.0,158000.0,2150.0,0.0,0.0,12500.0
8631,54.0,497.0,2012,4.0,141000.0,1500.0,0.0,1.0,5100.0
8632,76.0,356.0,2015,4.0,98088.0,1800.0,4.0,1.0,9999.0
8633,49.0,276.0,2015,10.0,245000.0,2500.0,0.0,0.0,18700.0
8634,43.0,292.0,2013,10.0,160000.0,2500.0,2.0,0.0,15900.0
8635,73.0,545.0,2008,4.0,222222.0,1600.0,2.0,0.0,5500.0
8636,77.0,717.0,2014,11.0,357000.0,2400.0,5.0,0.0,9000.0
8637,23.0,316.0,2011,4.0,221000.0,1400.0,0.0,1.0,4699.0
8638,55.0,240.0,2007,11.0,263000.0,1300.0,0.0,1.0,3800.0
8639,6.0,72.0,1997,10.0,250000.0,2000.0,4.0,1.0,3350.0
8640,73.0,149.0,2007,4.0,245000.0,1400.0,0.0,1.0,3450.0
8641,60.0,629.0,2005,5.0,222789.0,1500.0,0.0,1.0,2999.0
8642,66.0,312.0,2004,11.0,370000.0,1200.0,3.0,1.0,2850.0
8643,33.0,464.0,2005,4.0,270000.0,1500.0,0.0,1.0,2650.0
8644,49.0,735.0,2000,6.0,299999.0,2200.0,0.0,1.0,3999.0
8645,23.0,475.0,1993,10.0,299999.0,1600.0,3.0,1.0,1500.0
8646,14.0,633.0,2008,10.0,248000.0,2700.0,4.0,0.0,4500.0
8647,49.0,735.0,1999,6.0,208000.0,2300.0,0.0,1.0,2999.0
8648,60.0,428.0,2011,4.0,205000.0,1500.0,0.0,1.0,5300.0
8649,76.0,356.0,2010,4.0,190000.0,1400.0,4.0,0.0,7700.0
8650,60.0,364.0,2014,6.0,170000.0,1500.0,0.0,0.0,8100.0
8651,55.0,394.0,2011,11.0,157000.0,2000.0,0.0,0.0,8000.0
8652,76.0,356.0,2010,4.0,188888.0,1400.0,4.0,1.0,7500.0
8653,73.0,246.0,2007,10.0,202600.0,1600.0,4.0,0.0,6500.0
8654,76.0,705.0,2005,6.0,220123.0,1896.0,0.0,1.0,5999.0
8655,76.0,785.0,2013,4.0,112000.0,1000.0,3.0,1.0,5550.0
8656,6.0,60.0,2015,10.0,178800.0,2000.0,0.0,0.0,22500.0
8657,69.0,509.0,2007,11.0,252000.0,2500.0,3.0,0.0,7190.0
8658,6.0,751.0,2017,3.0,29560.0,3000.0,0.0,0.0,58000.0
8659,33.0,464.0,2003,6.0,220000.0,1497.0,0.0,1.0,1000.0
8660,76.0,533.0,2005,4.0,285000.0,1400.0,0.0,1.0,2900.0
8661,73.0,588.0,2019,3.0,24000.0,2487.0,2.0,0.0,26900.0
8662,54.0,497.0,2012,5.0,174000.0,1468.0,0.0,1.0,5500.0
8663,5.0,1.0,1984,11.0,384352.0,1800.0,4.0,1.0,850.0
8664,55.0,139.0,2009,4.0,188000.0,1300.0,0.0,1.0,4800.0
8665,55.0,772.0,2006,6.0,280124.0,1800.0,4.0,1.0,5000.0
8666,76.0,521.0,2012,10.0,125000.0,2000.0,4.0,0.0,8500.0
8667,60.0,467.0,2016,11.0,197214.0,1500.0,0.0,1.0,7800.0
8668,13.0,147.0,2012,10.0,155127.0,1200.0,4.0,1.0,4400.0
8669,33.0,624.0,2014,3.0,185000.0,2200.0,0.0,0.0,17000.0
8670,38.0,524.0,2008,9.0,215487.0,2000.0,0.0,1.0,7700.0
8671,6.0,750.0,2016,9.0,56000.0,1998.0,5.0,0.0,30000.0
8672,31.0,193.0,2018,3.0,34000.0,1500.0,4.0,0.0,20400.0
8673,49.0,276.0,1997,10.0,265000.0,3000.0,0.0,0.0,1599.0
8674,49.0,276.0,2011,10.0,160000.0,3000.0,0.0,0.0,6999.0
8675,55.0,139.0,1999,11.0,260000.0,1600.0,3.0,1.0,2400.0
8676,23.0,316.0,2008,2.0,210000.0,1400.0,0.0,1.0,2850.0
8677,49.0,276.0,2014,10.0,296000.0,2200.0,0.0,0.0,13500.0
8678,54.0,568.0,2012,3.0,128000.0,1500.0,0.0,1.0,10999.0
8679,16.0,622.0,2009,4.0,149424.0,1400.0,3.0,1.0,3099.0
8680,56.0,49.0,2018,9.0,115000.0,1500.0,0.0,0.0,17690.0
8681,77.0,754.0,2012,3.0,245000.0,2400.0,0.0,0.0,17450.0
8682,76.0,356.0,2018,4.0,68000.0,2000.0,4.0,1.0,14100.0
8683,76.0,705.0,2001,5.0,220000.0,2500.0,0.0,1.0,5500.0
8684,76.0,356.0,2001,4.0,250000.0,1600.0,4.0,1.0,999.0
8685,49.0,276.0,2011,10.0,192000.0,2500.0,0.0,0.0,14790.0
8686,73.0,141.0,2015,11.0,166500.0,1800.0,2.0,0.0,11700.0
8687,49.0,337.0,2015,3.0,190858.0,2143.0,0.0,0.0,25999.0
8688,43.0,579.0,2004,3.0,284352.0,3000.0,4.0,0.0,5000.0
8689,6.0,750.0,2003,9.0,294400.0,3000.0,3.0,0.0,9900.0
8690,13.0,257.0,2012,10.0,165000.0,1800.0,4.0,0.0,5500.0
8691,60.0,629.0,2012,6.0,192000.0,1500.0,0.0,1.0,7099.0
8692,23.0,704.0,2010,6.0,171000.0,1800.0,0.0,1.0,3900.0
8693,5.0,109.0,2014,10.0,89000.0,3000.0,0.0,0.0,31900.0
8694,76.0,705.0,2013,5.0,210000.0,2000.0,0.0,0.0,11800.0
8695,54.0,568.0,2010,3.0,250000.0,1500.0,0.0,1.0,8150.0
8696,36.0,396.0,2021,10.0,0.0,1500.0,4.0,0.0,15900.0
8697,66.0,499.0,2005,4.0,280000.0,1600.0,4.0,1.0,5200.0
8698,73.0,145.0,2004,11.0,207000.0,1800.0,4.0,1.0,4999.0
8699,70.0,365.0,2006,9.0,185000.0,2000.0,3.0,1.0,6800.0
8700,66.0,499.0,2009,4.0,122000.0,1400.0,4.0,1.0,7500.0
8701,76.0,691.0,2019,3.0,25164.0,2000.0,4.0,0.0,18300.0
8702,76.0,356.0,2006,4.0,175000.0,1400.0,4.0,1.0,4600.0
8703,73.0,145.0,2005,4.0,160000.0,2000.0,0.0,1.0,1700.0
8704,33.0,624.0,2018,9.0,123000.0,1995.0,0.0,0.0,23899.0
8705,60.0,412.0,2016,1.0,19000.0,1500.0,0.0,1.0,7000.0
8706,39.0,593.0,2015,4.0,165000.0,1200.0,0.0,1.0,6500.0
8707,76.0,705.0,2009,6.0,232525.0,1896.0,0.0,1.0,6999.0
8708,66.0,312.0,2004,11.0,300000.0,1200.0,4.0,1.0,3000.0
8709,5.0,109.0,2018,10.0,48000.0,1998.0,4.0,0.0,24999.0
8710,31.0,193.0,2013,9.0,178000.0,2200.0,0.0,0.0,16800.0
8711,76.0,705.0,2000,6.0,500000.0,2500.0,0.0,1.0,5300.0
8712,39.0,506.0,2012,10.0,140000.0,1999.0,2.0,0.0,9800.0
8713,54.0,404.0,2021,3.0,0.0,1000.0,4.0,0.0,19900.0
8714,16.0,441.0,2021,10.0,0.0,1000.0,4.0,1.0,9930.0
8715,73.0,141.0,2014,4.0,213000.0,1798.0,2.0,0.0,9200.0
8716,49.0,276.0,2018,10.0,30000.0,1950.0,0.0,0.0,44000.0
8717,77.0,754.0,2015,11.0,110000.0,2400.0,0.0,0.0,22850.0
8718,6.0,750.0,2011,9.0,250000.0,3000.0,0.0,0.0,13500.0
8719,23.0,586.0,2009,7.0,240000.0,3000.0,0.0,1.0,9500.0
8720,73.0,141.0,2015,11.0,190500.0,1400.0,0.0,1.0,9200.0
8721,60.0,364.0,2017,5.0,152000.0,1500.0,0.0,0.0,13500.0
8722,73.0,545.0,2011,4.0,108000.0,1800.0,2.0,0.0,7990.0
8723,23.0,321.0,2016,10.0,43000.0,2000.0,4.0,0.0,9000.0
8724,49.0,276.0,2009,10.0,232000.0,1800.0,3.0,0.0,8900.0
8725,76.0,705.0,2000,6.0,298000.0,2500.0,0.0,1.0,5200.0
8726,73.0,141.0,2009,4.0,181400.0,1400.0,0.0,0.0,7300.0
8727,76.0,204.0,2011,1.0,173251.0,1600.0,0.0,1.0,6800.0
8728,77.0,756.0,2020,3.0,5404.0,1969.0,2.0,0.0,58499.0
8729,76.0,691.0,2013,9.0,135000.0,1400.0,4.0,1.0,11500.0
8730,6.0,48.0,2005,11.0,319000.0,1800.0,4.0,1.0,3800.0
8731,60.0,467.0,2005,4.0,243500.0,1500.0,0.0,1.0,3499.0
8732,6.0,85.0,2018,10.0,76777.0,1998.0,5.0,0.0,44999.0
8733,6.0,748.0,2014,9.0,148800.0,1995.0,4.0,0.0,17500.0
8734,16.0,441.0,2014,10.0,215361.0,1200.0,3.0,1.0,2699.0
8735,49.0,276.0,2005,10.0,270000.0,1800.0,3.0,0.0,6500.0
8736,49.0,341.0,2013,9.0,215000.0,2200.0,0.0,0.0,18800.0
8737,73.0,588.0,2007,3.0,235000.0,2200.0,0.0,1.0,9000.0
8738,31.0,193.0,2013,9.0,125000.0,2199.0,0.0,1.0,16659.0
8739,60.0,629.0,2014,11.0,17700.0,1500.0,0.0,1.0,6699.0
8740,55.0,690.0,1996,2.0,250000.0,1400.0,4.0,0.0,2700.0
8741,16.0,441.0,2006,10.0,20000.0,1400.0,4.0,1.0,1600.0
8742,5.0,123.0,2002,2.0,2500.0,2500.0,0.0,0.0,5700.0
8743,6.0,85.0,2013,10.0,166000.0,4000.0,0.0,0.0,25000.0
8744,5.0,89.0,1994,11.0,1111.0,1600.0,3.0,1.0,1600.0
8745,54.0,744.0,2002,3.0,270000.0,200.0,3.0,1.0,5000.0
8746,76.0,357.0,2005,4.0,270000.0,1900.0,0.0,1.0,4500.0
8747,6.0,48.0,2015,10.0,142000.0,1998.0,4.0,0.0,18350.0
8748,43.0,196.0,2015,4.0,146000.0,1798.0,2.0,0.0,13500.0
8749,76.0,520.0,2016,10.0,65000.0,1798.0,4.0,0.0,14500.0
8750,5.0,677.0,2001,2.0,200200.0,1800.0,4.0,1.0,2500.0
8751,54.0,404.0,2014,3.0,102000.0,1500.0,0.0,1.0,8350.0
8752,76.0,520.0,2013,11.0,210000.0,2000.0,0.0,1.0,10400.0
8753,15.0,178.0,2007,4.0,260000.0,1400.0,3.0,1.0,3100.0
8754,60.0,235.0,2004,4.0,228007.0,1200.0,4.0,1.0,1550.0
8755,48.0,59.0,1993,4.0,295350.0,1600.0,4.0,1.0,1050.0
8756,58.0,166.0,2012,0.0,140000.0,2893.0,4.0,0.0,17999.0
8757,55.0,248.0,2003,2.0,10000.0,1300.0,0.0,1.0,25000.0
8758,49.0,735.0,1999,6.0,270356.0,2300.0,0.0,1.0,4700.0
8759,76.0,691.0,2011,9.0,158000.0,1400.0,4.0,1.0,9999.0
8760,55.0,722.0,2000,11.0,300000.0,2000.0,0.0,1.0,2900.0
8761,76.0,204.0,2008,6.0,250000.0,1900.0,0.0,1.0,4900.0
8762,49.0,337.0,2018,3.0,69000.0,2000.0,4.0,0.0,29500.0
8763,76.0,204.0,2000,1.0,213000.0,1900.0,0.0,1.0,2222.0
8764,14.0,668.0,1996,10.0,196000.0,2000.0,3.0,1.0,1500.0
8765,6.0,48.0,2003,11.0,320000.0,3000.0,0.0,1.0,3100.0
8766,75.0,31.0,1994,4.0,20000.0,1300.0,4.0,1.0,800.0
8767,66.0,672.0,2016,4.0,164300.0,1986.0,0.0,0.0,16700.0
8768,54.0,470.0,2006,4.0,89000.0,1300.0,4.0,0.0,4100.0
8769,73.0,588.0,2008,9.0,27000.0,2200.0,0.0,1.0,4800.0
8770,60.0,629.0,2014,4.0,155200.0,1200.0,4.0,1.0,7700.0
8771,61.0,87.0,2001,10.0,300000.0,2000.0,0.0,1.0,4750.0
8772,73.0,146.0,2005,6.0,220000.0,2000.0,0.0,1.0,3500.0
8773,14.0,738.0,1998,6.0,314005.0,2497.0,0.0,1.0,2750.0
8774,23.0,421.0,2017,3.0,120000.0,1500.0,4.0,0.0,12400.0
8775,14.0,738.0,1998,6.0,222222.0,2497.0,0.0,1.0,2750.0
8776,54.0,567.0,2008,3.0,218000.0,1500.0,0.0,1.0,6000.0
8777,42.0,267.0,2006,3.0,287000.0,2700.0,0.0,0.0,8700.0
8778,76.0,356.0,2015,4.0,86000.0,2000.0,4.0,0.0,15499.0
8779,60.0,467.0,2004,11.0,215000.0,1500.0,0.0,0.0,3750.0
8780,60.0,467.0,2013,11.0,170000.0,1500.0,0.0,0.0,6750.0
8781,66.0,672.0,2007,10.0,195000.0,1751.0,4.0,0.0,6800.0
8782,55.0,139.0,2007,4.0,256731.0,1300.0,0.0,1.0,3799.0
8783,49.0,192.0,2006,10.0,283590.0,3000.0,0.0,0.0,7000.0
8784,77.0,611.0,2015,10.0,199000.0,2000.0,0.0,0.0,12700.0
8785,49.0,639.0,1994,10.0,260000.0,2500.0,0.0,0.0,2700.0
8786,49.0,341.0,2014,3.0,151000.0,2200.0,0.0,0.0,18900.0
8787,60.0,467.0,2011,11.0,19000.0,1500.0,0.0,0.0,5500.0
8788,65.0,245.0,2008,10.0,100000.0,1400.0,0.0,1.0,800.0
8789,77.0,614.0,2006,10.0,178000.0,2500.0,4.0,0.0,6100.0
8790,55.0,139.0,2005,11.0,225000.0,1600.0,4.0,0.0,3800.0
8791,73.0,588.0,2006,9.0,130000.0,2400.0,4.0,0.0,6990.0
8792,76.0,356.0,2010,4.0,166000.0,1400.0,4.0,0.0,7500.0
8793,13.0,706.0,2012,9.0,90000.0,1380.0,4.0,0.0,8500.0
8794,33.0,710.0,2005,9.0,311000.0,2000.0,0.0,1.0,6000.0
8795,23.0,316.0,2012,4.0,195000.0,1400.0,0.0,1.0,4300.0
8796,13.0,147.0,2012,4.0,164000.0,1300.0,0.0,1.0,4750.0
8797,75.0,28.0,2001,10.0,170000.0,1600.0,4.0,1.0,750.0
8798,76.0,356.0,2013,11.0,220000.0,1600.0,0.0,1.0,9520.0
8799,73.0,246.0,2003,4.0,230000.0,1995.0,0.0,1.0,2700.0
8800,49.0,276.0,2004,10.0,299000.0,1800.0,4.0,1.0,6499.0
8801,5.0,109.0,2017,10.0,72000.0,2000.0,4.0,0.0,29000.0
8802,16.0,441.0,2016,10.0,367085.0,1200.0,3.0,1.0,2300.0
8803,23.0,704.0,2016,6.0,190000.0,1500.0,0.0,1.0,8600.0
8804,73.0,246.0,2006,11.0,235342.0,1364.0,0.0,1.0,5500.0
8805,49.0,600.0,2017,10.0,50000.0,3000.0,0.0,0.0,77000.0
8806,49.0,170.0,1996,10.0,262000.0,2200.0,3.0,0.0,2250.0
8807,60.0,364.0,2014,11.0,186000.0,1461.0,0.0,1.0,7000.0
8808,66.0,499.0,2010,11.0,169000.0,1390.0,4.0,1.0,6499.0
8809,16.0,622.0,2013,4.0,170000.0,900.0,4.0,1.0,4800.0
8810,66.0,312.0,2011,4.0,133100.0,1200.0,4.0,0.0,6500.0
8811,49.0,276.0,1993,10.0,380000.0,2500.0,0.0,0.0,18500.0
8812,16.0,622.0,2016,4.0,100000.0,890.0,4.0,1.0,6200.0
8813,52.0,510.0,2013,9.0,186000.0,1998.0,5.0,0.0,11950.0
8814,73.0,141.0,2007,4.0,285000.0,1400.0,0.0,1.0,4000.0
8815,14.0,511.0,2001,1.0,360000.0,1996.0,4.0,1.0,3300.0
8816,17.0,432.0,1999,4.0,197000.0,1300.0,4.0,1.0,1350.0
8817,76.0,520.0,1989,11.0,587980.0,1781.0,4.0,1.0,700.0
8818,49.0,170.0,2001,10.0,291000.0,2600.0,4.0,1.0,3499.0
8819,5.0,107.0,2005,11.0,294542.0,1968.0,0.0,0.0,6999.0
8820,17.0,432.0,1999,4.0,275500.0,1349.0,4.0,1.0,999.0
8821,56.0,19.0,2004,4.0,177000.0,1120.0,4.0,1.0,2599.0
8822,55.0,139.0,1994,4.0,213452.0,1600.0,3.0,1.0,1200.0
8823,49.0,276.0,2010,10.0,250000.0,2200.0,0.0,0.0,14500.0
8824,31.0,537.0,1987,2.0,267000.0,2000.0,4.0,1.0,2600.0
8825,73.0,141.0,2015,11.0,170000.0,1800.0,2.0,0.0,8990.0
8826,52.0,239.0,2012,4.0,178000.0,1300.0,4.0,1.0,4650.0
8827,76.0,696.0,2014,10.0,212000.0,1600.0,0.0,1.0,8250.0
8828,60.0,467.0,2016,11.0,180000.0,1500.0,0.0,1.0,9100.0
8829,16.0,441.0,2007,10.0,284678.0,1400.0,3.0,1.0,2799.0
8830,49.0,735.0,2000,6.0,222222.0,2300.0,0.0,1.0,2299.0
8831,48.0,84.0,1994,10.0,777777.0,1780.0,3.0,1.0,1550.0
8832,49.0,639.0,1995,10.0,390584.0,3000.0,0.0,0.0,7700.0
8833,73.0,174.0,2018,3.0,148000.0,1800.0,2.0,0.0,15999.0
8834,67.0,326.0,2007,2.0,186600.0,995.0,3.0,0.0,3790.0
8835,66.0,312.0,2013,11.0,200998.0,1200.0,0.0,1.0,5999.0
8836,6.0,748.0,2009,3.0,191000.0,2000.0,0.0,0.0,10500.0
8837,66.0,312.0,2011,11.0,96183.0,1200.0,4.0,1.0,5300.0
8838,55.0,139.0,2014,11.0,172000.0,1400.0,4.0,0.0,7800.0
8839,52.0,510.0,2016,9.0,186000.0,2000.0,5.0,0.0,17999.0
8840,73.0,145.0,2008,11.0,252000.0,2200.0,0.0,1.0,4200.0
8841,18.0,682.0,2004,9.0,197000.0,1300.0,3.0,1.0,3750.0
8842,23.0,321.0,2003,4.0,300000.0,2000.0,4.0,0.0,2500.0
8843,76.0,705.0,2011,1.0,232700.0,2000.0,0.0,1.0,10799.0
8844,43.0,579.0,2004,3.0,315000.0,2995.0,3.0,0.0,7500.0
8845,48.0,70.0,2010,6.0,246000.0,2000.0,0.0,1.0,2850.0
8846,6.0,748.0,2015,3.0,102000.0,1999.0,4.0,0.0,17500.0
